Iteration,"('ILCD 2.0 2018 midpoint', 'climate change', 'climate change total')","('ILCD 2.0 2018 midpoint', 'ecosystem quality', 'freshwater ecotoxicity')","('ILCD 2.0 2018 midpoint', 'ecosystem quality', 'freshwater and terrestrial acidification')","('ILCD 2.0 2018 midpoint', 'ecosystem quality', 'freshwater eutrophication')","('ILCD 2.0 2018 midpoint', 'ecosystem quality', 'marine eutrophication')","('ILCD 2.0 2018 midpoint', 'ecosystem quality', 'terrestrial eutrophication')","('ILCD 2.0 2018 midpoint', 'human health', 'non-carcinogenic effects')","('ILCD 2.0 2018 midpoint', 'human health', 'carcinogenic effects')","('ILCD 2.0 2018 midpoint', 'human health', 'ionising radiation')","('ILCD 2.0 2018 midpoint', 'human health', 'ozone layer depletion')","('ILCD 2.0 2018 midpoint', 'human health', 'photochemical ozone creation')","('ILCD 2.0 2018 midpoint', 'human health', 'respiratory effects, inorganics')","('ILCD 2.0 2018 midpoint', 'resources', 'minerals and metals')","('ILCD 2.0 2018 midpoint', 'resources', 'dissipated water')","('ILCD 2.0 2018 midpoint', 'resources', 'fossils')","('ILCD 2.0 2018 midpoint', 'resources', 'land use')"
352,173.4177220080517,236.0777392847391,1.1981236910892645,0.07796414264847651,0.22779294451589033,2.478996453829607,-1.5483446323423336e-07,1.4123752428589143e-05,51.8457793756226,2.2262176365400756e-05,0.7168326357166855,1.1732942279527128e-05,0.007247654863046968,118.8402057248068,2916.9645702141524,1692.4560855473214
353,186.61560422995248,577.7650533149522,1.417561344330191,0.044130601313384324,0.2390216012731026,3.0797539497263133,-0.00019233623130966536,2.845862724853879e-05,27.51283751370013,3.0071360864185336e-05,0.8441572436789948,1.62002323161086e-05,0.016365281299782496,127.588033609749,2890.576888602911,3652.264303271813
354,183.76482964207992,341.4981225277371,1.3666484493108448,0.056599143351091535,0.2718153593733459,3.01205008186794,3.8095808462098855e-05,2.6417617394125622e-05,31.197180283858643,2.061834315362197e-05,0.9082505906087662,1.2849093496240635e-05,0.0072826038791497455,106.27647509421199,2891.661166874685,2325.431293755365
355,180.46119595417778,547.6840028760591,1.2426563711765128,0.06597424898371296,0.2371995572020566,2.6633666206313533,0.0002523348007525298,4.082761397907304e-05,16.21899007660694,2.5109050861071166e-05,0.7402089169946715,1.4792526798372208e-05,0.009209746067116801,123.97765880938553,2537.992779312291,3138.689167370775
356,185.6447728121998,364.261428093846,1.418543922405861,0.046397064149213164,0.25021062982053754,3.505319034333174,0.00023020684938494448,2.5341743317262624e-05,28.10750777800726,2.857682403678813e-05,0.7828983543475252,1.4152852918063953e-05,0.049391742984817404,121.22198241061959,3081.955606440213,2701.5622236431623
357,188.6370747856587,325.86018360709795,1.2463074595017223,0.06305010040591684,0.2470945334049506,2.7136726084439418,1.9220597486222697e-05,1.9752808802137176e-05,56.923332219746015,2.02616988826161e-05,0.7519921669564861,1.8152886546788308e-05,0.009312805114041362,142.9620884143623,2832.5499166587656,2163.507408307914
358,180.11079387364666,260.4650713755279,1.3147985571066252,0.2237075654009341,0.23811462216500384,2.90044779691822,3.831575198258721e-05,1.8757456907186392e-05,34.46596055733938,1.9184985008996865e-05,0.761885015309718,1.2729190877856592e-05,0.01634088197325362,123.05026016214431,2696.7001593851023,2124.080545649778
359,194.18275609856212,410.09093913321317,1.5508533323252809,0.07575021877348663,0.2398551068006487,3.4334175568735117,-3.615934896319656e-05,3.2513861226490234e-05,20.006092554015225,2.6111994382935915e-05,0.7601049663747631,1.5348156488737244e-05,0.030581502461020253,129.61625063997522,2893.2113366174863,1942.0968239850004
360,166.54996669091094,326.7575264776925,1.3192847413769755,0.05788065758880386,0.22071787398758835,2.6535965166059774,-0.00021370326323015348,1.580044517721842e-05,28.798573264422064,1.7905577880323958e-05,0.707595676283119,1.1821562421235985e-05,0.009422408134472206,112.35749055769811,3315.630905187685,1808.8246669602743
361,191.41763773076593,228.98769238610473,1.292756199942066,0.0569632810397251,0.22720796641117083,2.517323701390653,-1.1890121859832117e-05,9.324025749109726e-06,34.74423291957569,1.7037685359120625e-05,0.7240973057337892,1.3597670688472586e-05,0.01113808909772755,123.72763611104097,3074.1193142797383,2404.3760481247036
362,188.05994693966477,322.8667718748115,1.534345460646491,0.06285299267296546,0.24112286353951642,2.678364377945733,0.00035878268259479024,2.5697157822273664e-05,58.70451566108,3.1681584735037026e-05,0.7773127900378501,1.5362015794349098e-05,0.006678057218839556,131.6817249442407,2806.572673839708,2139.1869691625457
363,173.3345464707194,370.97695136077095,1.1891734271447902,0.04148724019276499,0.21607379672241653,2.4304702770715587,0.0005686748288385418,3.3292972990076034e-05,20.368539911104136,1.6311004079334076e-05,0.7123586780150868,1.4911642675781462e-05,0.011453302917438494,131.4054105863647,2429.3647924225274,2189.9110166821247
364,174.10824249982065,441.9059937548868,1.1971723411595656,0.05999539365704031,0.22353657398630805,2.4928861396165343,0.00021371330543086306,3.933919338064485e-05,16.813955911419743,2.1109498417262866e-05,0.7019543928423183,1.577781768894939e-05,0.006646213110037448,131.21144869882295,2602.754434996586,2261.978659880868
365,174.54174896864407,327.105290977553,1.2237069456055065,0.055705060933655993,0.2698025971330172,2.8598143145246175,-0.00020534146938607417,2.182848550258454e-05,89.02439779950097,2.0211252697264816e-05,0.8131586377155849,1.3013082253361788e-05,0.007902770053700648,121.43907214699692,3429.002969398827,2001.881786733799
366,180.39523310878542,228.21463728302035,1.2658672487156595,0.04386468919198073,0.22963207325931093,2.74723574601091,-0.0001566493583469415,1.098922885560189e-05,60.69606868280245,2.2078395973239503e-05,0.7050211572108638,1.8216675254742966e-05,0.017513611903155292,103.30589294665259,3314.6147387683704,2203.0875688135698
367,171.11875120653636,287.36132339105194,1.1557677725960902,0.07142742809037317,0.22524875205482195,2.3998492399550595,5.320940285735964e-05,2.1325401735362197e-05,101.52276675028396,2.332106773686496e-05,0.6912476725070509,1.0724673238334123e-05,0.006417775086733627,124.0742585920518,3069.596391535655,1814.4744127552597
368,191.61965680894855,287.70460204739817,1.3091372288825216,0.038819386622844336,0.24356402997793172,3.0431532231698575,0.00025900161606820396,1.668349083759991e-05,25.16984230421137,1.7348036710797326e-05,0.7389677125937723,1.345002198747185e-05,0.01565674927781995,138.91426261244473,3106.384984783681,2381.803204110476
369,187.01298568720475,295.15831858209333,1.4694516746825799,0.10568545284812589,0.2633001333319329,2.9708324608454486,0.00014818589051985984,1.953208200423234e-05,31.960209023672185,1.7105398336557773e-05,0.8583429727393096,1.5809869800591538e-05,0.01316319768491225,130.89922426456553,3013.9956310689445,2720.077171638544
370,183.3078857364115,229.99193407226025,1.2372153906949164,0.1007783200012746,0.2299755657108837,2.537123916121018,-0.00011050571372109198,1.3310825587827651e-05,23.03915342126198,2.2289200634781334e-05,0.7235650895259645,1.4190142044825029e-05,0.008974557340810816,120.33577568732909,2654.945241970673,1913.1364623830998
371,157.5606041728534,246.08933019640526,1.1581717086457282,0.05140190509710256,0.24194367360179408,2.6286442667160523,-0.00020945202285028847,1.2611117955614362e-05,135.206950012919,2.714033275293179e-05,0.7661091988989212,1.0307213285131801e-05,0.006800274417521742,97.55704531582546,2560.3230787601137,1659.5457371577677
372,188.77893114715434,227.5543608553881,1.4285835645843734,0.06288512565928948,0.25124388852792945,2.98765830023811,-0.00012505290676606266,9.75577405913841e-06,12.501057133539952,3.0531828057978905e-05,0.8393890235538206,1.4686569277822437e-05,0.015353911193832863,140.898748373898,2558.9371330648632,2176.179618534931
373,173.0060117215814,804.329932199771,1.2122776694789665,0.1241893995449483,0.23007124646364047,2.5245608436113156,0.0001315223442265225,6.755361821538472e-05,52.92957467063292,2.6495178842238287e-05,0.7527655125526374,1.6816494696202743e-05,0.010347504864643045,132.688144607358,3110.307519929449,1801.8931094867544
374,184.11436021733135,193.18949808605777,1.2924067541685327,0.0678663695130583,0.2499678259786264,2.787894343195882,0.00011608455866340767,1.082416256399604e-05,18.896055890913917,3.903967822740472e-05,0.7729435244774371,1.213995758532534e-05,0.007130132250088067,121.91646787818777,3274.8658441332173,1991.7683588264372
375,177.33810458391915,286.9631283038734,1.301960262233762,0.08723569068364552,0.23356962674914294,2.8531011600434053,0.00021208812167450593,2.155673795166063e-05,14.616997353550744,1.518258940324111e-05,0.7186186495239173,1.3018649454108366e-05,0.013796004157393375,129.23217555640846,2708.3326295061847,1928.5919754369338
376,176.07928694737566,219.8304077275251,1.2449853239769424,0.07277703589982477,0.22840116970136398,2.644444185948634,0.00018592661987602773,1.6405419569435902e-05,102.20400245367973,2.0758363150840444e-05,0.7260415867769517,1.227604742893652e-05,0.009424164860682618,110.10165034705574,3101.337910622613,2186.7808600441317
377,181.51200341923897,457.99507051476303,1.2965336476736327,0.07901826064509586,0.23393577590413733,2.6625757631584768,-0.00021489040024056925,3.61654307297934e-05,45.256973538502926,3.0549433972181394e-05,0.7110193478136295,1.2655851180540529e-05,0.010876328924483897,110.26078683403574,2900.4436393443134,2210.1401746952215
378,167.41151739561926,426.47404567670645,1.27120197539765,0.08392365243960548,0.2155262741248893,2.3958898184159887,-8.443606313721882e-05,3.307688280141315e-05,17.344178730643907,1.9542948100660152e-05,0.7114501889698133,1.367967538744976e-05,0.006737110978632339,122.9301684847203,2596.4353110567477,1890.1824295274175
379,197.06940657723018,292.22972298751483,1.3615134524248211,0.05151159525944688,0.2675297796535433,2.9972074251179635,-0.00017040448997213305,1.721644219280521e-05,52.10269650396155,1.7620805953839647e-05,0.8297372166767925,1.4214049748905802e-05,0.008543037867964056,127.14672958829495,2936.2741477409286,4996.8291309090155
380,177.91041943105728,480.37142669043277,1.261117824828704,0.043879597799339254,0.23338978257025675,2.745298625431316,2.229071720822298e-05,3.903234457299607e-05,15.43790183819567,2.1165386577048155e-05,0.7233894947007766,1.2080048112979356e-05,0.011681025460806776,108.63789840162455,2815.9624460945365,2429.5527605542184
381,173.66491153312802,196.98531676428792,1.2552902223163718,0.1092635127944825,0.22040622093193757,2.6810656494206193,-0.00015424097277838742,9.586192568201473e-06,37.834791327026494,2.6437105265154704e-05,0.6954524224276051,1.2711352167057002e-05,0.01280522475419927,145.95201369496607,2780.954226390133,2211.7030112280245
382,162.2609047350198,306.0321452395376,1.1995084742548432,0.058737445666372144,0.23536019276190803,2.5946020446091103,0.0003583851132423667,2.4859305474632437e-05,37.54662874185804,1.833800036298036e-05,0.7286241741904255,1.2387468837137323e-05,0.007397076318637807,121.45889214493633,2448.3644790002845,1507.097588297403
383,183.5091750931344,352.6123802558333,1.2778093664668746,0.09651332773289983,0.23989424468475015,2.7111026512532264,-1.5971366702824098e-06,2.7935606150334623e-05,60.182215175703924,1.9338708416314322e-05,0.7710429563428797,1.2058533975046648e-05,0.011375422580006877,106.69801208893992,2989.1055591814934,1994.3630620787405
384,185.21038774347934,559.2675764474761,1.331396620981225,0.08511022161530628,0.23162358042766942,2.852033467683474,-0.0011406978785448718,3.712228855779933e-05,53.425995846211585,3.7025589204999093e-05,0.6965771274264132,1.2143234858285708e-05,0.013955495031086814,129.7815700060363,2935.1361048150866,1955.8186356353347
385,197.07141119755897,261.9248735637755,1.5307687132554586,0.12792269603772458,0.28061013193165363,3.852831036073658,-0.0005165244684303964,9.784685891711091e-06,41.244052065707116,2.4377294249502684e-05,1.0324986241497671,1.649557328774552e-05,0.020608222196830908,125.85894053449125,3120.792222651675,2794.8777424363007
386,162.98901514218628,296.0209508598964,1.213049041281558,0.08008165786115674,0.24886261980412636,2.608313003217543,-1.9718119431838825e-05,2.301860353864042e-05,115.52689164920642,2.105180086632988e-05,0.73489394710032,1.1555091610987514e-05,0.006326260594914827,124.88383176828178,2561.4304563592,1500.1268782621955
387,177.35778486969593,523.0636755585027,1.3246514397438558,0.03136019011469988,0.255474751858805,2.817070898129801,0.0001840694337298207,3.691010825315416e-05,65.91326015398501,2.621004499722302e-05,0.8020125732770302,1.3647954741510002e-05,0.011567906651173071,115.64166443142096,3126.489687736177,1579.803777109807
388,183.19330555115374,474.0693213842904,1.2338163017264447,0.05944095897351206,0.22729337809185302,2.588683692539491,7.422526479813401e-05,3.985686584728137e-05,32.14165315002957,2.938658991975919e-05,0.6879354506141903,1.4780740551618569e-05,0.015095705946584674,137.80745310666998,2356.151581305111,1879.6929759365653
389,172.43401151229196,326.8182214707833,1.3216776190150092,0.11284255518686548,0.2170543600056148,2.490166395695416,0.00024406420869173902,2.104477404279368e-05,108.86455681057417,2.0405655922230686e-05,0.6972026491792215,1.3719883159607518e-05,0.010897149192162168,117.02824459524291,2772.161930359566,3053.4881026528
390,179.08398582799362,248.99586037652446,1.2884969270415838,0.25293024834432226,0.24744972894179798,2.7313301077338417,0.00014375884114334838,1.6151287566118255e-05,55.87160227674706,2.4593445193680592e-05,0.7445350944722502,1.4902730554444026e-05,0.010957813316254604,113.95034707108826,2947.2389883901933,1965.357760265725
391,179.7073682258,185.46861332472514,1.209022184473299,0.09464147680106942,0.23081812887071904,2.5779293963550307,0.0005191436080589638,1.1398914386013092e-05,25.569937908797883,1.949972421216813e-05,0.7409647577165267,1.3894654737037554e-05,0.011211478049942467,131.17663212264506,2660.5313494448515,1933.0139627437934
392,190.54031879604602,377.2418022369268,1.4156406989844699,0.14418418059152038,0.2565644487219612,3.0087857138764345,-0.0002585795248062542,2.5965302710005855e-05,17.62170882937256,3.076304777692218e-05,0.8069724347585443,1.7951725151246567e-05,0.016534305837472337,123.48082211311436,2924.4971138544693,2143.881982345317
393,171.8759173308274,255.13655124217277,1.2264927979376363,0.047179966328930845,0.23067264564910803,2.4941456265171573,-9.292871857455046e-05,1.738380043650018e-05,18.053769877865296,2.019357997930083e-05,0.6888930350354382,1.3327019438240446e-05,0.007127593578871515,110.48117607753332,2532.903319521204,2364.704071593036
394,168.00113241815524,327.59587655153763,1.1244505225572907,0.09148699578364741,0.22208910017143957,2.386334338170697,2.7242718000395285e-05,1.6845773044746064e-05,22.23939843259235,2.1257028204696553e-05,0.7128171596597846,1.0305054090197564e-05,0.005988051206426766,113.58540414866027,2905.624896203213,1777.2711998756026
395,175.5579685151074,256.4041604869907,1.1957587896451314,0.041100087484750275,0.22621907657622223,2.5725155316735093,-0.00014974481313780096,1.3069132306476198e-05,108.49973561351227,1.741428204730401e-05,0.6888739778519343,1.2702460058369613e-05,0.011562030803967064,128.89648758677225,2768.2933083946396,2226.691843601177
396,169.75287138402064,340.5270058345961,1.3007565787132558,0.05795938547327138,0.23247082957067228,2.5816407673978072,0.00031358899762572097,2.745845913317064e-05,18.99199420438713,1.8360270347212265e-05,0.7364577629614754,1.2142124101664509e-05,0.010432037708576584,126.59447661932727,2602.4677298572674,2180.5554545646855
397,178.21325495029132,435.26232448028316,1.2930214248226948,0.05417674293482645,0.23533989077148187,2.6205991142932987,-0.0001645457688737762,2.9617543726934405e-05,149.7468657485146,1.7533644739002468e-05,0.7259489526228085,1.4069463761382838e-05,0.007204014354095685,138.75583881324124,3084.7690773338845,1890.59859639313
398,179.7838420779782,742.9628376484027,1.3540683699955347,0.04739551187312409,0.2289097171028782,2.5713757105725463,0.00014301844659833946,6.381789644420705e-05,15.25527894470846,2.0931917011777876e-05,0.7310659384130611,1.3728077048297289e-05,0.009003621009352224,125.88992959355822,2608.8301962607843,2554.0910991194314
399,173.08366208003187,276.3071139823844,1.3882550719239695,0.148209821248624,0.22383124008624883,2.521388990620872,-0.000727703088290027,1.209111531089267e-05,23.69765502017071,2.168978477826839e-05,0.7383664284584877,1.2462911234814483e-05,0.008757357784473906,113.98518806091839,2911.178259824729,2154.6084300706248
400,186.48111331857817,470.24839684734945,1.3083576864874955,0.046687079930794566,0.244028637045434,2.651656792794835,-0.00012429083769573902,3.671328311216184e-05,26.341485106427605,2.079547261756767e-05,0.8252406714344764,1.2113599578013434e-05,0.007973386797040035,107.72819851720486,2728.953127467289,2034.271310986356
401,184.95208801220696,585.7586301272498,1.5239505328653067,0.14627902204131701,0.2586569526305304,3.0225397584190303,-6.912492111968997e-05,3.032059104178748e-05,147.09252605966745,1.9740125571807114e-05,0.7968265032733673,1.533102060802485e-05,0.013561705746706816,118.0226548097782,3081.5300910811766,2260.413882584528
402,172.76489081991872,444.1019703401297,1.3624269125874335,0.06681911147647757,0.24295691982985435,2.6748767648704685,2.7797138114990986e-05,2.7201858778579e-05,172.42048396141087,2.648155579495868e-05,0.7514937685602023,1.2078984813440983e-05,0.009174438329243766,117.86479444371284,2871.5238749410437,1693.0719403653807
403,160.565871072621,233.03676634360738,1.1130381814627486,0.08159824447645994,0.21571387273205864,2.2679040823178864,6.516508447059657e-06,1.5761749610399022e-05,51.385736001190864,1.9728628655052953e-05,0.6364614165808422,1.0245516669105433e-05,0.006680242663061565,148.00578263187143,2707.2891316226883,1744.7860926938533
404,160.03567797170774,381.1395244729066,1.132993394720599,0.09595555396580074,0.2198759909751215,2.4245120084402525,-0.0003457147031642464,2.1546126209129868e-05,18.5789245382561,2.1597425917711422e-05,0.753027880605663,1.0070744789026464e-05,0.008388331208205854,128.32357243561356,2479.689831541425,1918.9289105126713
405,165.43300623072636,231.95764763116244,1.0915808765317307,0.04967585368879556,0.2042035804805954,2.2675981845943345,-0.00020202677798467335,1.2829115589184886e-05,23.630430438267975,2.0741423916040515e-05,0.6762941926213865,1.1860128186937322e-05,0.007809800475404381,104.21276949582133,2767.668139601531,1745.2832401633884
406,184.82387340870326,327.7954123473997,1.297966683616114,0.14117249813252025,0.24365218568577754,2.7457381292588376,-0.0006067839119053081,1.6644307296874076e-05,114.5964042828064,2.328299810738504e-05,0.875551534032863,1.3675465542779982e-05,0.01195204854091419,117.15735851478544,2869.3061886268642,2145.8889182334315
407,180.0732990051829,289.7512133557925,1.2026612942762247,0.05582340564586959,0.2247474156099411,2.60473416244554,0.00022883154914102934,1.527290552650455e-05,27.20883925369068,2.081522553720879e-05,0.7438205957587392,1.204619413015078e-05,0.01032382793600761,140.1854396762465,3259.7965440077814,2483.931820870363
408,186.19820170938902,210.30261841682756,1.225209274666863,0.04970045099248067,0.2529854420171087,2.7635679578567505,0.00010278704825652874,1.3108770407162629e-05,77.7227566408023,2.6484372357034193e-05,0.7677016351780614,1.2786744613982665e-05,0.008088133540392367,130.121941657222,3201.455188454699,2667.0197611734284
409,177.56244830942174,266.157254895017,1.2655625984536696,0.0487769314926765,0.25211924680528475,2.7379729169422924,-0.00015580866285601637,1.762902043782055e-05,20.94960778882363,2.1696463915693215e-05,0.7723715092424087,1.2035772259082292e-05,0.007360576377772666,135.0661634602123,2724.673007098261,1670.7886452837665
410,168.41655706603288,332.504761382068,1.2608844425584518,0.11155751473661528,0.24345842240890503,2.9890963581583354,-0.0002608087065928847,2.292240422811618e-05,281.6271315862272,2.6487476595052417e-05,0.733101680567785,1.2734400649434138e-05,0.014156315104511636,115.48013657557024,2819.0335784705085,3232.5268674700237
411,186.5465897376246,219.51675845677036,1.32444240793422,0.16812596467361826,0.24101765506995917,2.719964661051174,0.0003617129653986369,1.540092212178883e-05,33.233681912864206,2.617179713621001e-05,0.7815213477530648,1.3299721675932144e-05,0.010580225015517778,124.22901088256015,3138.3999052603,2083.4237320551115
412,173.84838587385684,570.3513868396037,1.2532338492899937,0.05234222913063745,0.23063274023720362,2.7514394221277345,0.0001816946460570966,4.899528059862606e-05,17.551758329935993,2.7008189876684948e-05,0.7239268912468595,1.3381669273778754e-05,0.011027351478087028,100.23675855217027,2755.673455979078,1635.3244424979325
413,174.07352282205738,268.5983786612855,1.435513165801131,0.053767936382470426,0.2452575312267365,2.6803866038834334,-0.00034551332109464543,1.1736276988457235e-05,45.65758168422072,2.4048672608010494e-05,0.7583116401631518,1.3341979589997978e-05,0.010021942020658283,132.62387308591948,3703.8497975120763,2444.443530804717
414,193.5017901336262,392.0100651376421,1.4536417566204285,0.12262389711116617,0.250053162333932,3.202319959693119,-0.0005959159886439249,2.1844653382211446e-05,77.6061037282401,2.247776111741077e-05,0.7868475328354974,1.4670591909714133e-05,0.015962548285817835,128.34094550207436,3075.618485813924,2622.7245723786414
415,168.92953562749676,552.1851999516842,1.1569288106232363,0.06204833181474575,0.2121618906278629,2.3380518386657934,-0.00033465086976110155,4.5611217766825034e-05,14.359854227605158,1.92528395328517e-05,0.6573814486310724,1.0567612585805164e-05,0.00732651115095996,116.53533339075126,2761.7879381602547,1527.9563911842033
416,180.03940262161123,253.1803284369978,1.1264024105820687,0.05950007178688568,0.22062711871870275,2.4189131592348563,4.697649631548764e-05,1.608605104841577e-05,19.298191825868336,1.8614125618650652e-05,0.6683874892646672,1.1887300522777489e-05,0.005982670889038454,129.02008658161085,2541.079753986389,1861.7015952210224
417,165.98647923192604,689.7886720756971,1.16263147763521,0.0675936714728612,0.2148760555709282,2.3794731989519624,9.6293879379194e-05,6.211280855818439e-05,39.0168921669662,2.219489701176857e-05,0.6636858202903169,1.2344947663084487e-05,0.007532209222729398,126.18277530833127,2865.572855267125,1599.86532510177
418,187.3963103248971,349.85805953246523,1.4086927118922024,0.0989004580082722,0.2460845330259245,2.774940253126901,-2.1714333160293955e-05,2.6441238498839225e-05,37.0677734824378,3.201175729769069e-05,0.8239528604866861,1.1554307380526024e-05,0.008699363712735062,118.75580454796652,2947.6817179414966,1776.9873328272304
419,177.0513952935562,213.94897999572697,1.206256527070678,0.06738385002236098,0.2388966689955625,2.593300126359273,5.358307377410819e-07,9.645376566526967e-06,125.59517316784937,2.121282523604622e-05,0.7368872502122601,1.2768891756793304e-05,0.01025881995818785,120.85524134571874,2944.035380109465,2183.557011316061
420,179.6345830564424,257.2901081267579,1.3797404473378427,0.07703360512484805,0.23381631918709805,2.6498572021492723,2.978234898966822e-05,1.697940334165286e-05,17.48140846889861,1.7895466361989076e-05,0.7200107556106432,1.172248506115392e-05,0.009165967209803418,101.67229595805496,3088.323770910763,2375.4839071847805
421,192.5336497736689,381.6955194056293,1.3687847625887362,0.08517969719929554,0.259045786064357,2.95549897847936,-0.00047471384621286414,2.0001260828731084e-05,91.24447475724338,3.195857832651971e-05,0.8389201396588721,1.2481105060568099e-05,0.022338107791353985,137.38490118358985,3282.0386832941795,3296.9805921151237
422,166.74278514290322,174.95503368330208,1.2437933282608526,0.05462697459839716,0.23812502013950596,2.6536347151393174,-0.0003078252769976136,4.332028981056795e-06,16.113719363348213,1.465723421597814e-05,0.7471534660928598,1.4176434535933252e-05,0.010796590389279508,120.38164258971392,2760.1985308709022,1382.6277554720723
423,181.88683426267684,202.90797538367926,1.2501101185090464,0.06998441104753696,0.23753637272078199,2.661276805261887,-9.758309731922774e-05,1.1815400561548895e-05,40.99437599388343,2.0831594707879467e-05,0.7269779689004224,1.1064411189111061e-05,0.007545844163693892,146.83450519366286,3430.7231272188315,1907.1268475064412
424,180.9631643869675,330.18542605695905,1.2334791388316029,0.1959956865020649,0.23971487524625512,2.676966987417479,0.00013773254999673135,2.49691582242801e-05,99.30446762603522,1.8571330871944723e-05,0.749606847821079,1.220154591162998e-05,0.00833749640472047,116.69919567619317,3185.746955087854,1905.229747826209
425,178.52950725839872,395.6079295162281,1.3405833669691871,0.054275684065595894,0.24663151672430944,2.798251174847302,0.0003672000066518383,2.0753341959298022e-05,18.492068334570376,2.342411808594916e-05,0.7457609676784759,1.3324028107955121e-05,0.011955196891113866,129.67898763852222,2908.9428009417425,1707.4180090415357
426,182.29933766724508,296.01623475539316,1.3137993608224323,0.05378485854867797,0.2529703672814363,2.9033281883111624,0.0003327715632935264,1.8319164472730677e-05,29.634846754014205,2.0483539306312197e-05,0.7444134761501272,1.334512599600603e-05,0.013561246209431266,129.49980048820626,2772.489109927667,2428.6585302765234
427,179.18235980683545,285.6320762686814,1.2513073586999977,0.15392578811310484,0.24094454002004198,2.687952697352476,-0.00018350388284188804,1.5660703916039446e-05,20.371399025313476,2.33781445604478e-05,0.737376559167436,1.5944363536156492e-05,0.010460565011316866,123.95460026264263,2960.2314661070973,2163.8335070513913
428,180.52965144232877,528.3047053577906,1.4512384859263685,0.06702988701332285,0.24716206652031392,2.8300407506830916,0.00015839000417447382,4.683275091927069e-05,16.260231147256132,2.2034336635157575e-05,0.7394820295079856,1.3450918984080967e-05,0.014029243568139574,127.0001058518249,3170.7021374892156,4316.411573255132
429,182.20448968356283,348.8560187554694,1.1902249808477559,0.06832247244690326,0.2251109862569671,2.5725194284724333,0.00014735065308925212,2.816510189260045e-05,15.427152286849214,2.2372630706354865e-05,0.7267571923008563,1.2580425112941932e-05,0.007711261174728719,115.56105550773265,2507.5266271439295,1825.1533772436742
430,188.0034104454526,276.1239535269923,1.5101380212271007,0.045146707380508355,0.2555885189338522,3.466224486833311,-3.0752728568903094e-06,1.5664076968822752e-05,16.44901067619241,2.6326507296081053e-05,0.925470641157229,1.3875195488995028e-05,0.015599330064360829,126.11651976498393,2678.5877501968353,2225.4349858938945
431,184.31571230400542,267.62572313087634,1.3079382420140073,0.06738710677796278,0.22610606242203377,2.67940150653641,-0.00012710836825023796,1.5247407241338497e-05,31.50947166084489,1.607669261141586e-05,0.6988027577353564,1.3103065570047115e-05,0.014656923289486364,117.6287927010094,3221.967057229897,2113.651658231552
432,177.1602999138574,245.93203199244445,1.3035368281218076,0.0902695124744689,0.24065581608840098,2.676656051406516,-3.6633352244915053e-06,1.1494174544698922e-05,77.58540239401707,1.676073177858048e-05,0.7385454459116474,1.3065859725265018e-05,0.011858029137354306,123.87934197950109,2725.4741658100443,2317.2935058794883
433,174.83527133349025,300.05295690937635,1.2003488474644526,0.06027144847793931,0.22330900360642816,2.440665090047911,0.0001888605289468884,2.326142149028219e-05,13.568299081745106,1.807089325751166e-05,0.6687907307463106,1.3176229619052583e-05,0.007367452081299853,136.3290279755057,2816.6139100412843,1879.6895455490662
434,178.67981111719678,400.73682311200247,1.3393654126396168,0.05701622156626558,0.23933166951814558,2.7726873311957467,-0.00021926930132061157,2.6669665110183493e-05,21.71465973361536,1.9113347687925784e-05,0.7883982615826592,1.6300556294937845e-05,0.024807604746225634,139.3230020771878,2857.605602770734,2475.973693087779
435,174.47326446977803,320.29529869756414,1.2375203591561088,0.07193138777754414,0.23934857862433256,2.758894925751141,2.8930228818737303e-05,2.033447594858585e-05,69.35832885874527,1.450259244411496e-05,0.7439660440939004,1.1437352143604558e-05,0.011907028493690897,124.67527224706005,2651.589647628806,2275.2186565261345
436,196.3357488227347,265.20692848696825,1.2211399204730913,0.12899714588499342,0.230079535541907,2.549838179122121,-0.0002526474985443813,1.5266420262861708e-05,39.414066440905316,2.8715605291356017e-05,0.7243690584266321,1.2899838321038515e-05,0.00801701680452396,112.95598546866023,2523.3839534292206,2221.8664396529502
437,182.10881639581245,293.34633495646034,1.2306249262723117,0.09118719219281589,0.22733228489408833,2.4835525410136534,-0.000501398550160021,2.0047699232820055e-05,26.25170778210765,2.6508646399633033e-05,0.7204116910085845,2.2874653948223038e-05,0.010852175415706653,114.0041125535987,3279.368362393443,2035.3823435157058
438,182.98386112124476,196.41227957753117,1.1975542619259218,0.07044607372176127,0.21763811578799852,2.445250247595853,0.000254647642255375,1.2148535742600439e-05,14.454009164040254,3.735008747338514e-05,0.6938237255921246,1.4232171500404478e-05,0.0072136858150047105,102.75159553085018,2551.937829166558,2181.5279881564593
439,177.44022951875496,270.78699289824374,1.273342857580359,0.2816901579483343,0.2397051971919795,2.5518716089371942,6.041296945486411e-06,1.6849411339978884e-05,31.918795208286767,3.4114179890617985e-05,0.7964439814103673,1.1837236583787448e-05,0.006742298404599405,129.1953549455249,3048.402849617053,1870.1007102560789
440,177.10119351534058,335.2174451402409,1.3945516905807829,0.056753814310979034,0.2301182892175329,2.513620846999482,0.00046955037810927203,2.5613292207293603e-05,24.766592402245152,1.9822730677738686e-05,0.7380174170099545,1.4921723155369286e-05,0.0074351591040578155,117.89324973740638,2666.5452751189137,1899.0736408847083
